Frame,Speed,X,Y,Changed Pixels
99,0.20824788886290085,624.4203821656051,252.01273885350318,5
100,0.10050581642201122,624.3701298701299,252.01298701298703,3
101,0.14767604379449153,624.4144736842105,251.95394736842104,2
102,0.16447590641778545,624.4866666666667,251.99333333333334,4
103,0.2912043955711745,624.5266666666666,252.13333333333333,6
104,0.21411445487503325,624.5882352941177,252.04575163398692,5
105,0.20590811274219353,624.6387096774193,252.13548387096773,2
106,1.661496656599901,625.4031413612565,252.4607329842932,36
107,1.414329888822964,625.9627906976744,252.89302325581394,24
108,0.17677395130771592,626.0495495495495,252.9099099099099,19
109,0.2196075576476411,626.0651162790698,253.0186046511628,7
110,1.235737079271939,625.6975609756098,252.5219512195122,16
111,1.126979522828812,625.2594594594594,252.16756756756757,20
112,0.3828499073122349,625.1777777777778,251.99444444444444,7
